P40031,Q9ZZX0
P0CX50,P03879
Q12439,P49367
P0CX56,Q12393
P0CX39,P47007
P0CF22,P36052
P87262,P48015
Q08748,P53075
P0CX33,P03879
Q6Q5H1,P53688
P46990,Q12481
Q04235,P38116
P05748,P22438
P0CX33,Q04728
Q92392,P40470
P0CX69,P14905
P0CX47,P39959
Q03483,Q12504
Q12485,P49367
P36156,Q04781
P0CX34,Q3E705
P00498,P41696
P05737,P0CY06
P07277,Q6Q560
P0CX25,P25038
P0CX55,P53035
P0CX66,P32860
P0CX72,Q12093
Q12173,P36106
P0CX23,P39726
P0C2I4,Q05473
P0CX32,P42950
P07277,P40168
P0C2I8,P40962
P0CX69,Q12132
P0CX32,P53187
P0CX40,P0C074
P34220,P03882
P0CX51,P53187
Q3E841,P53208
P0C2I4,P53972
P38625,P53170
Q12173,Q04116
P40558,Q08422
Q02648,Q12036
P0CX60,Q05549
P05749,Q12166
P0C2H7,Q12132
P0CX33,Q12036
P46990,P0C5N3
P0CX29,P09950
Q12266,P47006
P40031,P22438
P0CX61,P0C5N3
P0CX84,Q3E793
Q12441,P34231
P0CX27,P43589
P34220,P11325
P0CX32,Q12166
Q12266,Q04623
Q3E792,P53123
Q04489,P36001
Q3E792,P39726
P53200,Q03214
P36156,Q3E705
P05737,Q12132
Q12470,P32860
P47771,P53338
P14127,Q05937
Q12085,P15801
P37293,P16965
P41056,Q06595
Q12293,Q12132
Q05924,Q04924
P0CX53,Q9ZZX0
P0CX75,Q03772
P32643,P22438
P0C2I4,Q04116
P0CX34,Q05473
P56628,Q04924
P0CX51,P47988
P0C2I8,P39724
Q3E792,P01098
Q02733,Q03362
P05745,P38157
P36059,Q04781
Q01855,P36001
P0CX27,Q06469
P04449,P38830
P0CX66,Q9ZZX0
Q12392,P0CY08
P41056,A0A023PZB3
P0CX24,P0C074
P0CX44,P53051
P26784,P38222
Q08971,P01098
P04449,Q04623
Q12485,P32338
P0CX51,P33417
Q02753,Q05937
P0CX58,P03882
P0CX32,Q99359
Q3E7Y3,P53051
P87262,Q9ZZX0
P54114,P0CY07
Q12441,P40962
P0CX50,P25039
Q03483,P48015
P26784,P48564
Q07653,P47007
P56628,P40470
Q06698,P33416
P38711,Q12393
P0CX33,Q08422
P05740,P39525
P38625,Q99359
P0CX43,P38289
O74302,P16965
Q12441,P53911
P15496,P48564
Q12751,P01098
Q07653,P40994
P0C2H7,P39933
Q12221,P39525
P05737,P53972
Q12690,P0CY07
P0CX56,P53920
Q12676,P11325
P00498,Q06109
P34222,P09950
P04449,P40571
Q12173,P0CE41
P0CX82,Q06109
Q12085,Q12036
Q08634,P49367
Q92392,Q06596
P00498,P03881
P36086,P33416
P0CX53,Q06469
P0CX52,P32451
P0CX55,P53170
Q12391,P03878
P0CX34,Q03214
P0CX26,P53920
P0CX28,Q08422
Q12293,P03882
P0CX34,P52893
P0CX59,P53338
P0C2H6,P40994
Q12314,Q04924
P0CX34,Q12393
P0CX58,P53438
P0CX69,Q3E793
P46654,P36141
P0CX70,P25038
Q04925,P32451
Q12085,P47988
P0CX50,Q12504
P0CX24,P53734
Q12217,Q99359
P0CX36,P36141
P26785,P38746
P40031,Q6Q560
P14127,P48561
P0CX39,Q04116
Q04925,P52893
Q01855,Q8TGM6
P0CX47,Q08747
Q3E792,P49367
Q08925,Q04924
P0CX23,Q04545
Q08225,P53051
P29453,P25039
P0CX27,Q02981
P25383,Q2V2Q1
Q12751,Q04728
P07280,P26370
Q08971,P36001
P0CX49,P22438
P0C2H6,Q6Q560
Q03496,P40168
Q03483,P33416
P36138,Q3E785
Q3E792,Q04781
P0CX25,P53304
P0CX71,P53946
P0CX61,P38222
P38625,P53438
Q02326,Q9ZZX0
P0CX57,P0CE41
Q12392,P0CE41
Q02326,Q05473
P0CX35,Q3E793
P0CX50,Q6Q560
Q08954,Q9ZZX0
P24521,P01098
P0CX47,P22516
Q02648,P38289
P0CX59,Q04545
P37293,P15801
P87262,P53051
P0CX52,Q04781
P14127,P53187
P0CX48,Q12036
P32643,Q04623
P0CX33,P25372
Q12387,P36001
P0CX25,Q12166
P41056,P25038
P05737,Q12036
P0CX67,P40053
P07280,P38157
Q04215,Q06595
P0CX27,P38073
P00498,Q12132
P0CT04,P32338
Q02753,P40962
Q12690,P53972
P0C2H6,Q03631
P87262,P0CY08
Q06836,P14905
P05747,P40985
P0CX39,P32451
P34220,Q03362
P0CX61,P49095
Q08954,P53208
Q12441,O13585
Q03856,P38073
P0CT04,P25372
Q12485,P0CY08
Q01855,P22438
Q12690,P38128
Q3E792,Q12286
P36138,P47988
P34222,P25038
P0C2J4,P36052
Q01766,Q04924
Q12485,P03878
P0C0V8,P40099
Q04215,Q02981
P15496,Q02981
P0CX44,P53688
P32047,P38116
P29453,Q3E747
Q12008,P0CY06
Q12085,P53972
P0CX47,P40985
P0CX26,P53123
P17649,Q04623
P0CX83,P48015
P36059,P0CY11
P40893,P09950
Q3E841,P03878
P0CX50,P32617
P07281,P11325
P07281,P54785
Q04706,P0CY07
P38625,Q08957
Q02753,Q03362
Q3E792,Q8TGM6
P0CX29,P38746
Q06134,P38289
P0CX47,P0CE41
Q12392,Q9ZZX0
P53200,P0C5N3
P17649,P03882
Q02733,Q12393
P0CX48,P38128
P0CX67,P40168
P0CT04,Q2V2Q1
P26784,Q12132
Q07799,Q12167
P0CX39,P22516
P37262,Q12204
P0C2J4,P32338
Q12690,P0CY13
P07280,P40470
P0CX47,P09950
P0CX84,Q08957
P0CX65,Q04623
P0CX84,P39529
P0CX26,Q03214
Q12173,P52893
Q12213,P40099
P25383,Q05473
P17649,P48015
Q6Q5H1,P39959
P0CX82,P53734
P0CX52,P33417
P0CX48,P15801
P36156,P49367
P0CX51,P01098
P00498,Q03796
P0CX40,Q04545
P0CX57,P38157
P48570,P53123
P0C2J4,Q08957
Q3E769,A0A023PZB3
P38711,P53911
Q07799,P48015
Q04215,Q12393
Q03856,P0CY09
P05747,P40535
P0CX56,P48561
P02407,Q3E747
P0CX71,P53170
P0CX54,Q12393
Q12266,P53438
P0CX74,Q12036
Q12217,Q06469
P0CX75,P36001
Q04706,Q03429
P0CX50,Q3E785
P0C2H6,P0CY13
Q12470,A0A023PZB3
P23248,P47006
P0CX75,P39726
P53200,P43589
P32643,P03878
P0C2H6,P41696
P37262,Q08957
Q12221,P53338
Q08925,P32451
P0CX84,P32860
P0CX53,Q12166
P0CX42,Q03362
P0CX73,Q05937
P36086,P40099
P46654,Q2V2Q1
P0CX62,P40994
Q04489,Q12204
P17649,Q3E705
P0CX70,P38116
P48570,P25372
P46969,P09950
P40893,P46955
Q08971,Q03362
P0C2I8,Q03214
P0CX33,Q04545
Q03483,P32617
Q03002,Q03362
P41056,Q03429
Q3E7Y3,Q06244
Q02753,P40168
Q3E754,P53946
P0C2I4,Q9ZZX0
P26784,P52893
P0CX54,P38157
P05747,P03878
P0CT04,P0CE41
P87262,P39525
P05747,Q04623
P54114,P38073
P0CX70,Q6Q560
P14743,Q03362
P02407,P03882
P07281,Q6Q560
P07280,P53304
P40893,P38746
Q12441,P46955
P05740,P41696
P48589,P52893
P0CX29,P43589
Q6Q5H1,P32338
P0CX66,Q3E793
Q08969,P39726
P36156,P16965
Q12085,Q12132
Q02753,P32860
P0CX67,Q04728
P0CX39,Q03796
P0C2H6,A0A023PZB3
Q12266,P38128
P0CX74,Q05937
Q04706,Q12132
P0C0V8,P0CY07
P19211,Q06109
P0CX44,P53075
P54780,P39525
O74302,P03876
Q6Q5H1,P39726
P37293,P46955
P0CX30,Q02981
P29453,P01098
Q12221,P48564
P05740,Q03796
P26784,P38746
P47177,P53075
P0CX54,P38071
P0CX33,P0CY09
P32643,P53304
P46990,P36052
P0CX74,Q04116
P05748,P03882
P0C0V8,Q08957
P0CX32,P38116
P0CX28,Q12167
P0CX32,P38071
Q06134,P14905
P38625,P03876
P07281,Q02981
Q12000,P16965
Q02326,P48561
P0CX28,P38116
Q12085,Q07845
P0CX57,P36141
P0CX72,P0CY08
P0CX56,P42950
P35997,P48564
Q03856,P34231
P87262,P0C074
Q3E754,P53438
P0CX39,A0A023PZB3
P38835,Q03429
P51401,Q12204
P54114,P14905
P0CX84,Q08747
P0CX36,P33417
P0CX23,P32860
Q3E792,Q02981
Q04235,P53208
P0CX52,Q03796
P46784,P53911
Q01766,Q03429
P0CX72,Q12481
P26785,P25039
P0C2J4,Q04116
P05747,P32860
Q06134,Q12166
P46784,Q07845
P0CX34,P39959
Q01662,P0C5N3
Q04925,P0C5N3
P0CX48,P53438
P50109,Q8TGM6
Q08748,Q04623
P0CX33,P53170
P26785,Q12204
Q08954,A0A023PZB3
P46654,P40571
P0CX74,P48015
P0CX50,Q07845
P0CX66,Q12093
Q3E7A7,P38071
P48570,Q6Q560
Q12485,Q03833
P0CX59,P39529
P0CX35,P38116
Q02326,P0C074
P14127,P47988
P05744,P25038
P38625,Q02981
P0CX55,P33417
P26785,Q04623
P05737,A0A023PZB3
P0CX84,P38071
Q12314,Q05473
P0CX73,P49095
P0CX52,P46955
P04449,Q12393
O74302,P03878
P0CX28,Q06596
O74302,P0C074
Q01766,P53123
P41056,Q04728
P53200,P39525
P38711,Q07845
P36138,Q12204
P0CX51,P34231
P51401,Q12093
Q3E754,P32451
P0CX62,P39684
P46969,P39726
P51401,P38128
P0C2H6,P0CY11
Q12217,P36001
P0CX52,Q99359
P0C2I8,P32860
P0CX48,P38222
P36059,P53889
P0CX48,Q2V2Q1
Q3E7Y3,O13585
P36086,P15801
P48589,P53208
Q03496,P38071
Q3E754,P0CY06
Q12213,P48015
P34220,P22438
P0CX40,P25038
P0CX31,P38116
P40017,P0CY06
Q08634,P40168
Q12391,Q12204
P29453,P0C074
O74302,Q99359
Q12690,P03882
Q92392,P03881
Q02753,P14905
P0CX29,P48015
P40558,P53304
Q08971,P09368
Q12441,P47988
Q07799,P49095
P0CX72,P40168
Q3E841,Q06109
P07281,P43589
Q03483,Q3E747
P0CX51,P33416
P0CX52,P39959
Q02753,Q3E793
P0CX35,A0A023PZB3
P0CX62,P03881
P0CX76,P01098
P35997,P53734
P05740,P40099
P0CX25,O13585
Q12676,Q02981
Q3E7Y3,Q02981
P0CX27,P53338
P05747,P53972
P05737,Q03772
P48589,Q3E785
P0CX29,Q04623
Q03856,P53075
Q6Q5H1,A0A023PZB3
P50109,P53075
Q12751,P47007
P0CX26,Q2V2Q1
P0CX23,Q9URQ5
P0CX31,P47988
P04449,P47988
P50109,P48564
P0CX70,P40168
P0CX66,P53920
P32047,P53208
P0CX32,P38746
P0CX76,Q06595
P48589,A0A023PZB3
P38711,P38746
P0CX61,Q12036
P17649,Q05473
P0CX59,Q12167
P08432,P09368
P40558,P03881
P46784,P36141
Q02753,P0CY09
P50109,Q03362
P07280,P53208
Q6Q5H1,Q3E793
P0CX55,P40053
Q12008,Q08422
P0CX30,P03879
P0CX69,P39724
Q02648,P49095
P40017,Q12093
P0CX73,P53051
P05737,P01098
P0CX43,P32451
P0CX65,Q03772
P0CX58,P36052
P07281,P40470
P0CX39,P53123
P56628,Q12504
P0CX45,P53946
P0CX62,P53338
P0CX57,P42950
P0CX66,P53734
P48570,P47007
P0CX41,P25039
Q3E792,P53338
P47169,P49095
P40893,P01098
P51401,P38157
P0CX57,P38746
P0C2H7,Q3E785
P0CX48,P33416
P0CX54,Q9URQ5
Q08225,P53889
Q12008,Q12393
P35997,P0CY13
P0CX67,Q03833
P54780,Q12093
P0CX65,P47988
P0CX43,P53075
P04449,P40168
Q12439,P40535
Q3E841,P40053
P46654,Q03214
P0CX50,P38157
Q08748,P36001
P0CF22,P25372
P0CX34,Q06109
P07281,Q03796
Q12221,P39933
P14127,O13585
P05747,P53688
P54114,P53304
P14743,Q02981
P36059,P54785
P0CX67,Q3E705
P0CX28,P53051
P29453,P03876
P08432,P03881
P07277,P48015
P0CX48,P11325
P0CX83,Q12504
P87262,P01098
Q12485,Q03631
Q3E769,P52893
P0CX52,Q06109
P0CX56,P53123
P0CX66,P39684
P05740,P40168
Q12000,P32860
P36138,Q06596
P0CX76,P09950
P38625,Q3E705
P0CX59,P52893
Q12085,P40994
P36059,Q6Q560
P07280,Q05937
P0CX76,A0A023PZB3
Q3E792,P03876
P0CX28,Q12093
P0CX74,P25038
P47163,Q3E793
P0C2I4,O13585
P36086,P36001
P07281,Q04728
P38711,P42950
Q6Q5H1,P22516
P07281,P38073
Q12690,P33417
P0CX47,P15801
Q01766,Q04623
P05748,P48015
P38711,P03881
P26784,P53946
P0CX82,P0CY11
P87262,P39724
Q08689,Q05473
Q12008,P32451
P32643,P25039
P0CX83,P16965
P0CX84,P09932
P0CX57,P11325
P46969,Q05473
P56628,P53051
P0CX51,P15801
P41056,P0CY09
Q12751,P16965
P05747,Q12504
P29453,Q3E793
P53200,P53035
P0CX45,P43589
Q06504,P38116
P54780,P25038
P0CX70,Q9ZZX0
P40031,P11325
P0CX31,P39726
P0CT04,P40535
Q12266,P38289
P04449,P38116
P0CX57,P22438
P48589,P40168
Q08745,P38071
P0CX30,P40053
P37262,Q12504
Q12690,Q02981
P0CX27,P0CY13
P0CX70,P15801
Q12391,P38830
P0CX53,P39724
P0CX60,P48015
P0CX82,P42950
P0CX34,P53438
Q12391,P53920
P07281,P53208
P47177,P39724
P0CX27,Q03631
Q02648,P14905
P0CX71,P25372
P05744,P25372
Q08748,Q03429
P38625,P47006
P02406,P53075
P07281,P39726
P0CX69,P0CY07
Q6Q5H1,Q03772
Q12387,Q12036
P0CX32,Q03429
P41056,P39684
P0CX74,Q6Q560
P15496,P53051
P04449,P0CY13
P0CF22,P53170
P54114,P25039
P0CX85,P03882
P32643,P53170
P0C0V8,P40168
P0CX59,P40099
Q12217,Q03833
P0CX29,P0CY07
Q12213,P40168
P0CX48,P53051
P0C2I8,P36141
P0CX34,P39724
P0CX35,P53889
Q12266,P25372
P46990,P53338
P0CX31,Q12167
Q12392,P03879
P0CX25,P32451
P87262,Q05937
P0CX47,P39724
P51401,P32451
Q12391,P53304
Q12266,P43589
P40031,Q06109
P0CF22,P09368
P0CX50,P14905
P0CX65,P53075
P0CX70,P48564
P00498,Q3E747
P0CX29,O13585
P0CX55,P40099
P0CX55,Q12132
P05737,P49367
P23248,P33416
P0CX46,Q12393
Q12173,P03879
P0CX31,Q3E785
P0CX58,P38222
Q06134,Q03429
P46990,P03878
P0CX73,P54785
P26784,P41696
Q02326,P53688
Q02326,Q08747
P38711,P47988
P36059,Q04116
P0C0V8,Q3E793
P0C2H7,P39525
Q12392,P47988
P0C2H7,Q05473
P0CX70,Q08957
P05745,P26370
P0CT04,P47007
P48445,P53304
P0CX24,Q03833
P0CX49,P03878
P0CX39,P26370
Q06504,P15801
P0CX65,P09368
P0CX43,P0C5N3
P46990,P22438
P36059,P32860
Q08689,P39726
Q3E792,P03878
P0CX36,P40985
Q12008,P33416
P0CX57,P52893
Q06134,Q9ZZX0
P0CX59,Q12093
Q12439,P39529
P0CX23,P40099
Q04235,P33416
P0CX23,P53187
P02407,Q04924
P0CW40,Q6Q560
P0C2I8,Q06469
P26785,Q03362
P51401,Q12481
P0CX73,Q12093
P0CX62,Q2V2Q1
P0CX31,P09950
Q12221,P0CY13
P0CX34,P0CY09
P0CX29,Q06109
Q12173,Q04728
P0CX28,P40168
P0C2H7,P54785
P0CX32,P22438
P0CX30,P53170
P0CX58,P53911
Q12266,P53920
Q12085,Q06596
P19211,O13585
P0CX36,Q02981
P87262,P40168
P0CX54,Q04924
P0CX69,Q99359
P0CX57,P53946
P0C0V8,P32338
P0CX67,P53972
P05745,Q9URQ5
Q04235,P0C5N3
P05748,P53075
Q02733,Q12167
P0CX70,Q06109
P0CX56,P53035
Q04706,P40053
P0C2J4,Q03429
Q08969,P33416
P24521,P40099
P0CX31,Q03833
P14127,P53075
P0CX25,P09950
P25383,P0C5N3
P05749,P43589
P32643,P48015
Q12008,Q03833
Q03483,P53075
Q02326,A0A023PZB3
P23248,Q04545
P0CX23,Q3E785
P0C2H6,Q05473
Q12085,P36106
P0CX42,P03878
P0CX26,P48561
P0CX56,O13585
P0CX40,Q03796
Q03483,P38073
P51401,Q03631
P50109,P25372
P05737,Q3E793
Q08634,P34231
Q05926,Q3E793
P0CX35,P47006
P40558,Q12132
Q08689,P03879
P0CX54,P53187
P46990,P34231
Q08689,P36001
P05749,P0CE41
Q04235,P49367
Q3E754,Q9ZZX0
P36156,P36141
Q02648,Q02981
P0C2H6,Q04116
P36156,P32860
Q12173,Q04545
Q06504,Q02981
P38711,P40053
P0CX69,P53170
P0CX76,P25372
Q04706,Q12167
P0CT04,P53438
Q3E7A7,P53170
Q05584,P25039
P0C2J4,P53438
P50109,P38071
P0CX54,Q12286
P46654,P0CY07
P14743,P40168
Q03856,P53304
P05740,P53123
P0CX67,Q12481
P0CX58,P39726
P46784,P53438
P0CF22,Q3E785
P34220,P33416
P0CX52,P09950
P0CF22,P38128
P0C2I8,Q12504
P38711,Q04545
P0CX26,Q3E785
P0CX74,P40099
P38711,P53338
P0C2I8,Q06109
P23248,P40571
P05747,P53123
P05745,P03882
P36059,P38289
P0CX54,P03879
P46654,P39525
P0C2H7,P40099
P0CX59,Q08957
Q6Q5H1,P38157
Q03483,Q12166
P07277,P0C5N3
P29453,Q12204
P0CX40,P38830
P0CX28,Q03631
Q12690,P40168
Q01855,P03876
Q08971,Q12093
P0CX41,P53123
Q08225,P14905
Q04706,P0CY08
P0CX48,P38157
P54114,Q6Q560
P0CX70,Q8TGM6
P0CX35,P42950
P0CT04,Q03362
P0CX23,Q02981
P36156,P38830
Q08925,Q04728
P0CX31,P40168
P38835,P53075
Q12690,Q08422
P0CX69,Q3E747
Q04706,P53123
Q08925,Q12393
P0CX44,Q03362
P00498,P48015
Q08634,P53051
P36156,Q02981
Q92392,P0C074
P0CX53,P53051
Q3E769,P25039
P0CX58,P38830
P34222,P25372
P48445,Q9ZZX0
P0CW40,P32860
Q04489,P52893
P26784,P53972
Q04706,P43589
P02406,Q12204
P05744,P14905
Q05926,P40053
P0CX29,P09368
P0CX62,P14905
P0CX54,Q6Q560
P35997,P0CY11
P0CX54,Q07845
Q12221,Q12204
P87262,P53123
P0CX75,Q12093
Q04925,P40053
P0CX34,Q6Q560
Q08634,Q12393
Q12221,P09368
Q12441,P53075
P23643,P03878
P0C2I4,Q05937
P05737,Q02981
P87262,Q3E705
P05745,P09932
Q12008,P25372
P51401,P09368
Q12000,Q05473
P0CX59,P0C074
P0C2I4,P34231
P26784,P03879
P0CX49,P49095
Q04235,P34231
P0CX31,P46955
Q03856,P40962
Q12391,P38222
P34220,P01098
P0CX35,Q04623
P0CX54,P36052
P0C2I4,P48564
P87262,P53920
P36059,P16965
P0CX65,Q02981
Q12391,P09368
P05747,P49367
P05740,P03879
P46969,P48564
Q04925,P40994
Q12266,Q08422
P0CX83,P53338
P50109,P01098
Q03786,P03878
P0CT04,P53946
Q12266,Q06244
P0CX29,Q3E747
P0CX25,Q3E785
P0C2I4,P36141
P14743,Q06109
Q07653,Q02981
P35997,P46955
Q12266,Q05937
P19211,Q12393
P0CX49,Q3E793
P0CX66,P16965
P0CX56,P39529
P0CX52,P0CE41
P34222,Q12093
O74302,P32617
Q3E754,P40535
P0CX30,P38289
Q02753,P03881
Q05926,P36141
Q3E792,P53187
P0CX33,P26370
P0CT04,P40994
P0CX69,Q6Q560
Q04489,Q04728
Q04215,P49367
Q12266,P0CE41
P0CX54,P36141
Q3E841,Q3E785
P46784,P39933
P23248,Q12481
Q6Q5H1,Q06109
P40017,Q05549
P0CX50,P39724
Q02753,P0CE41
P0CX53,P48564
P14127,P40168
Q12441,P53123
P47169,P09950
P0CX51,Q03796
Q12470,Q03833
P05747,P53920
Q12441,P53170
P0CX60,Q9URQ5
P0CX53,P22516
Q04235,P53304
P50109,P03881
P07280,P38830
P0CX35,P53075
P54114,P53338
P0CX62,Q3E705
Q08225,P16965
P54114,Q05473
Q03483,P40571
P36138,Q12393
P0CX26,Q12093
P41056,P0C5N3
P26784,Q02981
P05756,P49367
P50109,P39726
P0CX48,Q04116
P0CX66,Q99359
P05747,Q06244
Q02326,Q3E705
P0CF22,P53946
P34220,P46955
P05748,P25039
P0CX23,Q04116
P24521,P38071
P0CF22,Q99359
P0CX52,P40099
P0CX54,P16965
P0CX75,P53051
P0CX69,P03882
P0CX28,P48015
P0CX39,P11325
P50109,P52893
P07280,P47007
Q12392,P34231
P0CX52,Q03631
P0CX61,Q06596
Q12441,Q12481
P0CX73,Q12204
P51401,P47007
P0CX82,P53035
Q12470,Q08422
Q02753,Q12504
P34222,Q12166
Q06134,Q12167
P54114,P48564
P56628,P38289
P35997,P53051
P05740,Q12167
P0CX85,P41696
P0CX47,P0C5N3
P47771,P36106
P0CX74,Q03631
P0CX53,P53187
P38711,P48561
P0C2I8,P43589
P54114,P34231
P26784,Q06595
P0CX36,P0C5N3
P0CX61,P53911
P47169,P48015
P0C2I4,Q08957
P0CX35,Q12167
P0CX56,Q08422
P0C0V8,Q06595
P07280,P36052
P0CX56,P36001
Q12000,P53889
P0C0V8,P48561
P0C2H6,P38128
Q02648,P53208
Q12221,P34231
P0CT04,Q12504
P0CX70,Q2V2Q1
P0CF22,Q05473
Q92392,P0CY07
P02407,P38746
P26785,P49095
Q12217,P39724
P05737,P0C5N3
Q01855,P40168
Q12221,Q07845
P0CX25,Q12036
Q12690,Q04924
P0CX24,Q06596
P37262,P40962
P07280,Q03362
Q02733,P09950
P0CX62,P53920
P0CX69,P39525
P0CX48,Q05473
P0CX35,P0CE41
Q3E7A7,P53075
P0CX57,P53889
P05745,Q12481
P05737,P40994
P04449,P39684
Q03002,Q05473
P0CX36,Q12393
P19211,P38289
P46784,Q03833
P0CX72,P38128
P0CX30,Q12167
Q3E769,Q12204
P38711,P0C5N3
P46654,Q08957
P0CX35,Q6Q560
Q08969,P53304
O74302,Q06595
P05747,P38289
P35997,Q9ZZX0
Q92392,P36106
P0CX31,P52893
P05740,Q03631
P0CX43,P53889
P34222,P03881
P0CX27,P53438
P0CX71,Q9URQ5
Q12690,P36106
P38625,P54785
P35997,P36052
P0CX74,P47006
P0CX35,P40168
Q02753,P32338
P47771,Q12166
P0CX26,Q04728
Q02326,Q12093
P0C2H7,P39726
P0C0V8,P53920
Q12439,Q12093
P05749,Q05549
Q07799,P53123
Q12221,Q05473
P35997,Q06469
Q12000,P09368
P40017,P40571
P48445,P0C5N3
P23643,P40168
Q03856,P48015
Q12470,P48015
P0C2H7,A0A023PZB3
Q05584,P25038
P36138,P38830
Q6Q5H1,P26370
P15496,O13585
P0CX33,P40168
P0CX55,Q3E785
Q06504,P53208
Q12470,Q03214
P0C2J4,P53338
P0CX53,P40571
P32643,Q03429
Q12485,Q12093
Q12085,P33417
P0CX84,P32338
Q04235,Q12393
P04449,Q12286
P0CX29,P39933
P0CX72,Q05549
P46969,Q6Q560
P0CX61,P0CY06
Q03002,Q12093
P36086,P36141
P0CX67,P40994
P0CX50,P36106
P0CX61,P53338
Q06698,P14905
P0CX83,P53170
P05749,P34231
P47163,Q12204
Q04706,Q04924
P0CX84,Q12093
P0CX40,P36106
P0CX76,Q3E747
P36156,P39959
P0CX58,P0CY08
P23248,P0CY08
P0CX65,Q05473
P0CX30,P09950
P0CX58,Q99359
P05749,P39529
P40558,Q08747
Q12391,P34231
P46784,P40535
Q12676,P36001
P0CX28,P36141
P0CX75,P09950
P0CX41,P36141
P36156,Q12167
P0CX53,P39933
P26784,O13585
Q12000,Q04623
P51401,Q12167
P0CX74,P36001
P02407,P40994
P0CX82,Q8TGM6
Q12293,Q9ZZX0
P0CX61,Q06244
P0CX34,Q03362
P23643,O13585
Q12000,P53123
P25383,P0CY09
P0CX44,P32617
P05745,P40053
P0CX71,Q03362
Q12266,Q04545
P0CX33,P53075
Q12690,P0CY09
P0CX74,P40985
P0CX67,P0CY07
Q3E769,P16965
P34220,Q3E785
P0CX23,P40571
Q3E7A7,Q8TGM6
P0CX44,P49367
P0CX71,P40535
P0CX69,Q12166
P0CX76,Q08957
Q04489,P40053
Q08689,Q12167
Q04706,P32617
P0CX25,P40099
P47169,P53170
P47771,Q03772
P0C2J4,P0CY11
Q01855,Q03429
P0CX60,Q12481
Q12293,P36106
Q12000,Q06109
Q6Q5H1,P03876
P05737,P47988
P0CX66,Q06244
P05745,Q3E785
P0CX40,P16965
P41056,Q03833
Q12470,P40535
P0CX48,Q04781
Q05926,P36052
P0CX60,Q3E785
P36138,P09950
P0CX82,P46955
P0CF22,P09950
P36138,Q04545
P53200,P25038
P07280,Q3E785
Q12690,P40535
P04449,P40985
P0CX53,P40985
P0CX55,Q12393
P0CX46,Q12093
P38711,Q08422
P0CX40,P22516
Q06504,Q3E785
Q06836,P03882
Q92392,Q8TGM6
P41056,Q08747
P46654,P03876
P07280,Q12393
Q92392,P38128
Q12008,P0CY13
P14743,P09368
Q02326,Q02981
P51401,Q9ZZX0
P07280,P16965
P50109,Q3E785
P17649,P25039
Q04925,P03878
P0CX83,P0CY07
P07280,P49095
Q12751,Q02981
P0CX45,P03879
P47771,P03878
P05740,P47988
O74302,P0CY07
P0CX26,Q03429
Q05584,P03879
P0CX31,P40535
Q12173,P53051
P23643,Q12036
P36156,Q03772
P0CX29,P40099
P0CX57,P0CY08
P26784,P38071
P36086,Q12204
P0CX46,P22438
Q3E769,Q12036
P0C2H6,Q03214
P29453,Q9URQ5
P23248,P03876
Q03786,Q03429
Q3E7A7,P53304
P0CX28,P39529
P00498,Q03772
P0CX23,P53734
P05745,P38071
Q92392,P32338
Q05584,Q02981
Q12266,P40099
P0CX46,P38289
P0CX69,P38116
P40558,Q2V2Q1
P0CX44,Q3E785
P37293,P40099
P02407,P48015
P0CX55,P39959
Q3E754,Q03362
P0CX50,P16965
Q08225,Q02981
P36086,P03878
P07280,P53889
P0C2I8,P39525
P0CX26,P11325
P0CX70,Q04116
P29453,P53734
P0CX76,P15801
P0CF22,Q08422
P53200,P0CY11
Q12293,P11325
Q12008,P0CY11
P0CX57,Q9URQ5
Q12266,P25039
P0CX28,P25372
P0CX45,P0CY09
P40017,P0C074
O74302,P32338
Q02753,P40994
P47177,P34231
P0CX29,P46955
P46990,P53438
P0CX39,P53051
Q3E792,P15801
P05740,Q12286
P40558,P49367
P05756,Q12093
P50109,Q04728
Q12008,P40962
P53200,Q04116
P36156,P32451
P23643,P38746
Q03856,Q06109
P40558,P09932
Q12441,P03876
P07281,Q06109
Q08954,P38071
Q12221,P0CY11
P0CX54,P39724
P0CX82,P53304
P0CT04,Q04623
P54114,P33417
Q12470,P15801
P0C2J4,P53688
P0CX36,Q12093
P05745,P0CY13
P0CX57,P43589
Q02753,Q06469
P37262,Q03796
P02406,P40994
P0CX43,Q04924
P0CX71,P22438
P17649,P54785
P0CX48,P03882
Q12293,A0A023PZB3
P40017,P15801
P0CX59,P14905
P0CX23,Q03833
P0CX43,P40994
P0CX47,P36141
P0CX24,P40962
Q01662,Q12093
P0CX66,P38128
P0CX58,P53304
P0CX65,Q12393
P0C2H6,Q08422
P0CX66,P40470
P0CX56,P09932
P15496,P53075
P04449,Q06109
P0CX83,Q3E793
P46990,Q06109
P0CT04,P49367
P0CX50,Q99359
P0CX29,P36052
P0CX33,P33416
Q08925,P03882
P0C2H6,P53438
Q3E754,P03882
Q03856,P53338
P0CX72,P53911
P19211,Q9ZZX0
P0CX24,P53123
Q08748,P14905
P56628,P22438
P87262,Q04116
Q04706,P0CE41
P17649,P32338
P0CX71,P38071
Q08689,P36141
P0CX26,Q03362
P0CX23,Q05937
P0CX36,P38073
P05756,P49095
Q12266,Q05473
P0CX47,P38746
P0CX32,P26370
P0CX74,Q06595
P0CX39,P53208
Q12672,P25372
P0C0V8,P54785
P36059,P40053
P0CX72,P53438
P24521,P53051
